age,arab,children_0_4,lwage_2011,marital,schooling,status,yeshiva
21,1,0,,4,12,4,0
21,1,0,3.449291,4,12,1,0
39,1,0,,1,6,4,0
31,1,0,4.224166,4,16,1,0
47,1,1,3.548927,1,12,1,0
80,1,0,,3,12,4,0
62,0,0,4.160073,2,24,1,0
21,0,0,,4,12,4,0
39,0,0,3.209185,2,11,1,0
41,0,0,,1,18,4,0
66,0,0,3.141201,1,8,1,0
21,0,0,,4,12,4,0
70,0,0,,1,8,4,0
21,0,0,,4,12,4,0
49,0,0,3.88154,1,12,1,0
21,0,0,,4,12,4,0
57,0,0,3.372979,1,12,1,0
17,0,0,,4,12,4,0
32,0,1,3.914675,1,16,1,0
16,0,0,,4,10,4,0
52,0,0,,1,42,4,1
21,0,0,3.069344,4,12,1,0
40,0,1,4.362683,1,17,1,0
41,0,1,5.059103,1,16,1,0
62,0,0,,4,16,4,0
17,0,0,,4,12,4,0
16,0,0,,4,11,4,0
40,0,0,,1,10,4,0
25,0,0,3.880349,4,14,1,0
61,0,0,4.707431,1,15,1,0
47,0,0,3.986758,1,12,1,0
61,0,0,3.018282,1,10,1,0
25,0,0,3.014039,4,12,1,0
68,0,0,,1,0,4,0
38,0,3,3.51918,1,15,1,0
57,0,0,4.465146,1,15,1,0
38,0,2,4.075102,1,16,1,0
82,0,0,,3,12,4,0
50,0,0,,4,18,4,0
69,0,0,,1,20,4,0
55,0,0,4.73264,1,15,1,0
17,0,0,,4,12,4,0
46,0,0,3.835047,1,11,1,0
21,0,0,,4,14,4,0
62,0,0,4.080586,1,10,1,0
21,0,0,,4,16,4,1
50,0,0,4.77559,1,14,1,0
15,0,0,,4,11,4,0
55,0,0,,2,13,4,0
54,0,0,3.567513,1,16,1,0
69,0,0,,1,18,4,0
21,0,0,3.305753,4,13,1,0
45,0,0,3.674015,3,12,1,0
21,0,0,,4,12,4,0
17,0,0,,4,12,4,0
63,0,0,5.260666,2,13,1,0
74,0,0,,1,0,4,0
31,0,0,3.646546,4,15,1,0
88,0,0,,1,10,4,0
21,0,0,2.974138,4,12,1,0
67,0,0,,1,12,4,0
21,0,1,,4,12,4,0
17,0,1,,4,11,4,0
48,0,0,4.277102,1,12,1,0
43,0,0,4.296169,1,18,1,0
54,0,0,3.672874,1,13,1,0
64,0,0,,1,15,4,0
57,0,0,4.303239,1,14,1,0
36,0,2,4.591113,1,16,1,0
47,0,0,4.693792,1,12,1,0
16,0,0,,4,11,4,0
21,0,0,,4,13,4,0
52,0,0,3.246762,1,8,1,0
85,0,0,,1,14,4,0
84,0,0,,3,18,4,0
34,0,2,,1,15,4,0
37,0,0,4.447364,4,16,1,0
67,0,0,,1,10,4,0
34,0,1,4.612737,1,16,1,0
29,0,0,4.208443,1,17,1,0
48,0,0,3.085146,2,10,1,0
52,0,0,3.369523,1,20,1,0
17,0,0,2.875255,4,12,1,0
58,0,0,,1,8,4,0
34,0,3,4.223778,1,18,1,0
44,0,0,4.2664,1,12,1,0
51,0,0,3.894942,2,18,1,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
47,0,0,5.343447,1,18,1,0
77,0,0,,1,14,4,0
66,0,0,4.198434,1,10,1,0
44,1,0,,1,8,4,0
21,1,0,,4,14,4,0
55,1,0,,1,16,4,0
21,1,0,2.954026,4,12,1,0
59,1,0,,1,10,4,0
29,1,1,3.911664,1,19,1,0
52,1,0,3.633231,1,12,1,0
21,1,0,,4,12,4,0
74,1,0,,1,10,4,0
21,1,1,3.101598,1,8,1,0
36,1,1,2.930937,1,12,1,0
43,0,0,4.343902,1,16,1,0
53,0,0,4.226345,1,12,1,0
45,0,0,4.414531,1,12,1,0
72,0,0,,1,15,4,0
21,0,0,,4,12,4,0
77,0,0,,1,16,4,0
47,0,0,3.2337,1,12,1,0
21,0,0,,4,12,4,0
49,0,0,3.922508,1,15,1,0
21,0,0,,4,14,4,0
87,0,0,,3,18,4,0
34,0,0,2.968221,4,12,1,0
66,0,0,3.395106,1,12,1,0
27,0,0,,4,9,4,0
58,0,0,,1,8,4,0
85,0,0,,1,0,4,0
59,0,0,3.88608,1,14,1,0
84,0,0,,1,13,4,0
38,0,0,3.886686,1,12,1,0
34,0,1,3.382549,4,11,1,0
32,0,1,,1,26,4,1
60,0,0,4.815484,1,26,1,1
44,0,0,,4,12,4,1
21,0,1,,1,15,4,1
59,0,0,4.354318,1,19,1,0
63,0,0,4.138395,2,12,1,0
77,0,0,,1,15,4,0
61,0,0,4.368414,1,15,1,0
72,0,0,,1,8,4,0
37,0,2,3.367667,1,18,1,0
21,0,0,,4,12,4,0
15,0,0,,4,10,4,0
50,0,0,,1,12,4,0
34,0,1,3.703604,1,19,1,0
56,0,1,,1,12,4,0
21,0,0,,4,12,4,0
17,0,0,,4,12,4,0
49,0,0,4.151022,1,14,1,0
21,0,0,,4,12,4,0
27,0,2,3.550933,1,12,1,0
35,0,0,,1,12,4,0
44,0,0,4.220654,1,11,1,0
42,0,1,5.719395,1,19,1,0
33,0,1,3.965969,1,17,1,0
32,0,1,2.503999,1,16,1,0
37,0,1,3.781574,1,21,1,0
66,0,0,,1,16,4,0
47,0,1,4.385427,1,16,1,0
38,0,2,4.48883,1,16,1,0
61,0,0,3.272319,1,15,1,0
34,0,0,3.237621,4,10,1,0
55,0,0,4.174367,1,12,1,0
75,0,0,,1,13,4,0
65,1,0,,1,0,4,0
47,1,0,3.39792,1,10,1,0
16,1,0,,4,11,4,0
52,1,0,,1,8,4,0
21,1,0,,4,9,4,0
21,1,0,2.994368,4,10,1,0
16,1,0,,4,10,4,0
51,1,0,,1,8,4,0
21,1,0,3.351887,4,12,1,0
21,1,0,3.429657,4,12,1,0
28,1,1,3.410774,1,10,1,0
51,1,0,4.629431,1,16,1,0
16,1,1,,4,10,4,0
30,1,2,3.82669,1,9,1,0
47,1,1,4.206896,1,20,1,0
42,0,0,4.231446,2,12,1,0
21,0,0,,4,12,4,0
21,0,0,,4,7,4,0
55,0,0,3.355799,1,0,1,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
60,0,0,3.628047,1,10,1,0
33,0,2,3.706903,1,15,1,0
41,0,1,4.341287,1,18,1,0
21,1,0,3.122202,4,10,1,0
53,1,0,,1,6,4,0
35,0,0,3.734435,5,13,1,0
29,1,1,4.130135,1,17,1,0
17,0,0,,4,12,4,0
72,0,0,,1,14,4,0
55,1,0,,1,12,4,0
55,1,0,,1,9,4,0
25,1,0,3.568621,4,12,1,0
30,1,0,3.734448,4,12,1,0
15,1,0,,4,9,4,0
21,0,0,3.295419,4,12,1,0
77,0,0,,1,11,4,0
38,0,2,3.945781,1,15,1,0
21,0,0,,1,17,4,0
16,0,1,,4,11,4,0
42,0,1,4.938421,1,20,1,0
17,0,0,,4,12,4,0
29,0,2,,1,12,4,0
63,0,0,3.624249,1,8,1,0
67,0,0,3.535258,1,8,1,0
36,0,0,,4,13,4,0
83,0,0,,1,8,4,0
52,1,0,,1,8,4,0
41,1,0,3.883918,1,12,1,0
42,1,0,3.420281,1,8,1,0
16,1,0,,4,11,4,0
21,1,0,,4,12,4,0
35,1,1,3.232611,1,4,1,0
44,1,1,3.338405,1,5,1,0
71,1,0,,1,8,4,0
15,1,0,,4,10,4,0
31,1,0,3.040065,4,8,1,0
26,1,0,3.342603,4,8,1,0
21,0,0,2.635698,4,13,1,0
27,0,0,,4,16,4,0
27,0,0,3.182023,4,14,1,0
41,0,0,3.332974,4,10,1,0
65,0,0,,1,10,4,0
27,0,0,3.133081,4,12,1,0
48,0,0,4.075696,1,12,1,0
21,0,0,,4,12,4,0
17,0,0,2.729125,4,12,1,0
29,0,0,4.468123,1,18,1,0
45,0,0,3.701597,1,11,1,0
15,0,0,,4,10,4,0
21,0,0,,4,13,4,0
21,0,0,,4,13,4,0
26,0,0,,4,13,4,0
48,0,0,3.386795,1,10,1,0
69,0,0,4.247134,1,18,1,0
41,1,1,3.147665,1,12,1,0
56,0,0,4.551299,1,15,1,0
54,0,0,5.108001,1,20,1,0
37,0,2,3.993876,1,29,1,0
55,0,0,4.495902,1,24,1,0
56,0,0,4.20508,1,16,1,0
79,0,0,,1,16,4,0
42,0,0,3.552417,1,10,2,0
25,0,0,3.327465,4,14,1,0
32,0,0,3.733532,1,12,1,0
70,0,0,,1,8,4,0
76,0,0,,1,10,4,0
21,0,0,,4,12,4,0
48,0,0,3.778294,1,20,1,0
72,0,0,,1,14,4,0
17,0,0,,4,11,4,0
21,0,0,,4,12,4,0
47,0,0,4.40655,1,12,1,0
15,0,0,,4,10,4,0
56,0,0,4.577909,1,17,2,0
67,0,0,3.557241,1,12,1,0
17,0,0,,4,12,4,0
21,0,0,,4,12,4,0
43,0,0,3.995039,1,12,1,0
70,0,0,,1,8,4,0
64,0,0,,1,11,4,0
48,0,1,3.797511,1,20,1,1
28,0,0,3.774856,4,12,1,0
62,0,0,2.971923,1,12,1,0
60,0,0,3.030779,1,15,1,0
21,0,0,,4,12,4,0
51,0,0,,1,19,4,0
21,0,0,,4,16,4,0
84,0,0,,1,10,4,0
30,1,0,3.425498,1,11,1,0
89,0,0,,1,12,4,0
32,0,2,4.545809,1,15,1,0
48,0,0,5.315657,1,19,2,0
30,0,1,4.59967,1,13,1,0
66,0,0,5.450817,1,21,1,0
28,0,0,,4,12,4,0
77,0,0,,1,11,4,0
44,0,1,4.005372,1,16,1,0
26,0,0,,4,15,4,0
49,0,0,3.506659,1,16,1,0
29,0,0,3.201665,4,12,1,0
59,0,0,4.66718,1,10,1,0
46,0,0,,1,15,4,0
25,0,0,,4,16,4,0
21,0,0,,4,12,4,0
65,0,0,,1,18,4,0
58,0,0,,1,17,4,0
37,0,1,,4,15,4,1
21,1,0,3.397148,4,12,1,0
55,1,0,3.390167,1,17,1,0
41,1,0,4.264695,1,10,1,0
15,1,0,,4,10,4,0
40,1,0,3.8634,1,12,1,0
35,1,2,3.358872,1,12,1,0
65,1,0,4.127004,1,5,1,0
28,1,0,3.693676,4,12,1,0
40,1,0,3.293112,1,10,1,0
21,1,0,,4,12,4,0
21,1,0,3.705035,4,12,1,0
32,1,0,4.082243,4,19,1,0
55,1,0,,1,8,4,0
98,1,0,,1,12,4,0
17,1,0,,4,12,4,0
16,1,0,,4,10,4,0
36,0,0,4.748277,4,15,1,0
66,0,0,,1,18,4,0
29,0,0,4.962107,4,16,1,0
32,0,0,,4,12,4,0
34,0,2,4.174654,1,15,1,0
28,0,0,4.352866,1,17,1,0
39,0,0,4.283542,1,18,1,0
51,1,0,3.526807,1,12,1,0
62,0,0,3.060289,1,16,1,0
28,1,1,3.160929,1,12,1,0
21,1,1,3.101901,4,12,1,0
25,1,1,3.142266,4,10,1,0
50,1,1,,1,7,4,0
17,0,0,,4,12,4,0
62,0,0,4.9133,1,16,1,0
21,0,0,,4,12,4,0
58,0,0,,1,12,4,0
79,0,0,,1,10,4,0
47,0,0,3.897249,1,12,1,0
21,0,0,,4,12,4,0
43,0,1,3.457911,1,11,1,0
52,0,0,4.291294,1,15,1,0
21,0,0,,4,12,4,0
37,0,1,4.394395,1,15,2,0
73,0,0,,1,16,4,0
42,0,0,,4,18,4,0
41,0,1,3.279171,1,12,1,0
76,0,0,,1,10,4,0
21,0,0,3.315026,4,12,1,0
21,0,0,,4,11,4,0
38,0,0,,4,9,4,0
48,0,0,3.402159,2,15,1,0
39,1,1,,4,9,4,0
36,0,1,5.068645,1,21,1,0
59,0,0,4.254875,1,13,1,0
63,0,0,5.235374,1,20,1,0
33,0,0,,4,14,4,0
21,0,0,3.074887,4,12,1,0
26,0,0,2.99906,1,15,1,0
27,0,0,3.933007,4,15,1,0
21,0,0,,4,13,4,0
21,0,0,3.474327,4,12,1,0
76,0,0,,1,12,4,0
26,0,1,,1,20,4,1
89,0,0,,1,10,4,0
40,0,0,3.522595,1,18,1,0
52,0,0,3.330824,1,10,1,0
21,0,0,,4,12,4,0
32,0,1,3.595312,1,12,1,0
21,0,1,,1,19,4,1
16,0,0,,4,12,4,0
61,0,0,4.203393,1,12,1,0
39,0,0,3.371722,5,17,1,0
59,0,0,2.962967,1,17,1,0
15,0,3,,4,9,4,0
35,0,3,3.518195,1,17,1,1
16,0,3,,4,11,4,0
71,1,0,,1,12,4,0
70,0,0,,1,20,4,1
54,1,0,3.827849,1,12,1,0
17,1,0,,4,12,4,0
16,1,0,,4,11,4,0
67,1,0,,1,6,4,0
36,1,1,3.807534,1,18,1,0
21,1,1,3.02071,1,9,1,0
32,1,2,3.423277,1,11,1,0
67,1,0,,1,8,4,0
26,1,1,3.140436,1,11,1,0
15,1,0,,4,9,4,0
49,1,0,3.716612,1,9,1,0
21,1,0,3.41382,4,12,1,0
70,1,0,,1,12,4,0
28,1,0,3.486261,4,15,1,0
87,0,0,,1,4,4,0
27,0,0,3.714842,4,12,1,0
78,0,0,,1,8,4,0
21,0,0,,4,14,4,0
35,0,1,3.859933,1,12,1,0
33,0,1,3.636005,1,12,1,0
35,0,0,3.40186,1,10,1,0
30,0,0,3.834498,1,15,1,0
55,0,1,3.674633,1,20,1,1
21,0,0,,1,17,4,1
26,0,0,,1,20,4,1
63,0,0,4.455245,1,18,1,0
40,0,0,3.305753,1,0,1,0
53,0,0,3.153703,1,12,1,0
17,0,0,,4,12,4,0
36,0,1,3.845567,1,15,1,0
47,0,1,2.99896,4,12,1,0
36,0,0,4.142438,4,17,1,0
65,0,0,4.017652,1,12,1,0
15,0,0,,4,10,4,0
48,0,0,5.154861,1,22,1,0
16,0,0,,4,10,4,0
21,0,0,3.813454,4,15,1,0
64,0,0,,1,12,4,0
28,1,0,3.828742,1,9,1,0
34,1,1,,1,12,4,0
21,0,0,,4,13,4,0
52,0,0,4.517161,1,10,1,0
26,0,0,3.009446,4,16,1,0
69,0,0,,1,15,4,0
28,0,0,,4,18,4,0
41,0,0,3.21489,1,10,1,0
77,0,0,,3,12,4,0
34,0,1,3.734769,1,12,1,0
32,0,2,,1,26,4,1
35,0,0,3.636076,4,14,1,0
55,0,0,3.264135,4,10,1,0
66,0,0,,1,15,4,0
35,0,2,4.710346,1,15,1,0
32,0,1,3.452221,1,20,1,1
25,0,0,3.646429,4,13,1,0
72,0,0,,1,19,4,0
43,0,0,3.440941,1,14,1,0
31,0,0,2.935386,4,19,1,0
31,0,1,3.41344,1,16,1,0
55,0,0,,1,14,4,0
21,0,0,3.371758,4,13,1,0
50,0,0,,1,14,4,0
50,0,0,2.822933,1,12,1,0
70,0,0,,1,11,4,0
63,0,0,4.895817,1,15,1,0
28,0,0,3.853968,4,14,1,0
72,0,0,,1,11,4,0
15,0,0,,4,10,4,0
48,0,0,4.277731,1,12,1,0
39,0,0,3.300926,1,0,1,0
21,0,0,,4,13,4,0
49,0,0,,2,9,4,0
70,0,0,,1,10,4,0
33,0,0,3.352512,4,11,1,0
36,0,1,4.194147,1,17,1,0
17,0,0,,4,11,4,0
21,0,0,,4,12,4,0
46,0,0,3.993721,1,15,1,0
61,0,0,3.261112,1,10,1,0
33,0,0,3.246629,4,12,1,0
34,0,0,3.768054,1,12,1,0
61,0,0,3.444224,1,12,1,0
21,0,0,2.993854,4,11,1,0
89,0,0,,1,12,4,0
21,0,0,2.995732,4,14,1,0
73,0,0,4.562791,1,17,1,0
21,0,0,,4,12,4,0
42,0,0,4.190327,1,16,1,0
43,0,1,3.324698,1,14,1,0
50,0,1,3.028112,3,12,1,0
27,0,1,3.184151,4,13,1,0
26,0,0,3.46286,1,15,1,0
50,0,0,4.088591,1,13,1,0
17,0,0,,4,12,4,0
21,0,0,,4,15,4,1
27,0,2,,1,17,4,1
81,0,0,,1,15,4,0
37,0,2,3.289917,1,12,1,0
28,0,1,3.63259,1,12,1,1
35,0,2,4.145856,1,15,1,0
78,0,0,,1,9,4,0
32,0,1,3.416097,1,16,1,0
34,0,2,3.546533,1,12,1,0
35,0,2,4.791419,1,16,1,0
58,0,0,,2,8,4,0
21,0,0,3.254946,4,10,1,0
16,0,0,,4,10,4,0
47,0,0,4.095755,1,11,1,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
51,0,0,3.43114,2,7,1,0
65,0,0,2.845977,1,14,1,0
53,0,0,,1,13,4,0
37,0,2,,1,12,4,0
30,0,0,3.694924,1,12,1,0
59,0,0,3.781895,2,12,1,0
61,0,0,3.70314,1,14,1,0
59,0,0,4.197393,1,12,1,0
42,0,0,4.777132,1,17,1,0
39,0,1,4.514499,1,15,1,0
31,0,0,,4,14,4,1
49,0,0,,2,6,4,0
78,0,0,,1,21,4,0
35,0,3,3.54106,1,14,1,0
44,0,0,4.849791,1,12,1,0
30,0,1,3.543539,1,12,1,0
26,0,2,3.936359,1,14,1,0
35,0,1,4.407902,1,17,1,0
54,0,0,4.276217,1,12,1,0
48,0,0,,1,18,4,0
15,0,0,,4,10,4,0
43,0,0,3.646536,1,11,2,0
37,0,0,3.652801,1,18,1,0
37,0,1,4.076306,1,12,1,0
26,0,0,,4,14,4,0
60,0,0,,1,9,4,0
76,0,0,,1,13,4,0
55,0,0,3.200175,1,17,1,0
21,0,0,,4,12,4,0
16,1,1,,4,11,4,0
68,1,0,,1,6,4,0
42,1,0,3.825725,1,12,1,0
16,1,0,,4,11,4,0
73,0,0,,1,14,4,0
61,0,0,,1,10,4,0
21,0,0,3.066793,4,12,1,0
56,0,0,4.406156,1,15,1,0
56,0,0,3.397148,1,11,1,0
58,0,0,3.101641,1,12,1,0
16,0,2,,4,11,4,0
36,0,2,3.647825,4,15,1,0
57,0,0,3.390361,1,10,1,0
33,0,1,3.145585,4,15,1,0
21,0,1,2.838103,4,12,1,0
21,0,1,2.803012,4,12,1,0
28,0,1,,4,12,4,0
81,0,0,,1,12,4,0
15,0,0,,4,10,4,0
52,0,0,4.667198,1,11,1,0
28,0,0,3.477344,4,16,1,0
28,0,0,3.638491,4,16,1,0
28,0,0,3.464449,4,16,1,0
61,0,0,5.065148,1,12,1,0
36,0,0,3.497714,4,14,1,0
21,0,0,,4,12,4,0
55,0,0,4.369097,3,12,1,0
21,0,0,,4,12,4,0
25,0,0,,4,15,4,0
68,1,0,,1,0,4,0
21,1,0,,4,9,4,0
21,1,0,3.002254,4,9,1,0
21,1,0,2.514698,4,12,1,0
47,1,0,2.994095,1,8,1,0
60,1,0,,1,7,4,0
59,1,0,,1,9,4,0
15,1,0,,4,10,4,0
45,1,0,3.946203,1,20,1,0
40,1,0,3.183859,1,12,1,0
39,0,1,4.569866,1,17,1,0
36,0,1,3.563272,1,12,1,0
16,0,0,,4,11,4,0
59,0,0,5.042903,2,18,1,0
17,0,0,2.748044,4,12,1,0
21,1,0,,4,12,4,0
21,1,0,2.531059,4,12,1,0
50,1,0,2.677567,1,10,1,0
35,1,1,,1,14,4,0
63,1,0,,1,12,4,0
42,1,0,,1,8,4,0
69,1,0,,1,10,4,0
21,1,0,4.282622,4,15,1,0
29,1,0,3.278096,1,12,1,0
35,0,0,4.011547,1,17,1,0
36,0,2,4.30928,1,13,1,0
32,0,2,3.252137,2,10,1,0
26,0,0,3.527017,1,14,1,0
21,0,0,3.779712,4,14,1,0
50,0,0,3.802291,1,12,1,0
41,0,0,3.782959,1,18,1,0
33,0,0,4.018815,4,12,1,0
25,0,1,2.966307,1,19,1,1
75,0,0,,5,5,4,0
27,0,1,,1,21,4,1
27,0,0,3.214053,4,13,1,0
64,0,0,3.801775,1,20,1,0
74,0,0,,1,12,4,0
76,0,0,,3,8,4,0
86,0,0,,3,6,4,0
37,0,0,3.450146,5,17,1,0
60,0,0,,2,10,4,0
46,0,0,3.639317,1,10,1,0
21,0,1,2.947231,1,12,1,0
84,0,0,,3,6,4,0
62,0,0,4.0383,1,14,1,0
83,0,0,,1,12,4,0
21,0,0,,4,12,4,0
49,0,0,3.384899,1,10,1,0
21,0,0,3.521031,4,12,1,0
77,0,0,,2,18,4,0
84,0,0,,3,15,4,0
89,0,0,,1,12,4,0
54,0,1,4.133295,1,15,1,0
21,0,1,,4,13,4,0
57,0,0,3.112085,1,10,1,0
46,0,1,3.276656,1,10,1,0
21,0,0,2.971184,4,10,1,0
52,0,0,,3,10,4,0
69,0,0,,2,8,4,0
21,0,0,,4,10,4,0
26,0,0,,3,12,4,0
61,0,0,3.266138,1,12,1,0
66,0,0,,2,12,4,0
39,0,0,3.153041,1,12,1,0
88,0,0,,1,13,4,0
78,0,0,,1,4,4,0
66,0,0,,1,18,4,0
49,0,0,3.372895,1,12,1,0
34,0,0,3.267519,4,12,1,0
25,0,0,,4,13,4,0
54,0,0,4.606145,1,14,1,0
61,0,0,3.128289,1,16,1,0
61,0,0,4.456904,1,21,1,0
25,1,0,3.170374,4,12,1,0
69,1,0,,1,0,4,0
46,1,0,,1,14,4,0
16,1,0,,4,11,4,0
42,1,0,3.601606,1,12,1,0
21,0,0,,4,12,4,0
51,0,0,5.957055,1,12,1,0
52,1,0,,1,12,4,0
30,1,0,3.645667,4,12,1,0
35,1,0,,1,9,4,0
68,1,0,,1,6,4,0
36,1,0,3.219568,4,12,1,0
71,1,0,,1,0,4,0
31,1,0,3.190058,4,12,1,0
33,1,2,3.190296,1,10,1,0
15,1,0,,4,10,4,0
40,1,0,3.692529,1,18,1,0
47,0,0,3.346447,2,12,1,0
51,0,0,3.372895,2,10,1,0
45,0,0,,4,10,4,0
60,0,2,3.554193,2,14,1,0
28,0,2,3.46946,1,13,1,0
21,0,0,3.190573,4,12,1,0
17,0,0,,4,12,4,0
55,0,0,3.853968,1,15,1,0
51,0,0,3.127305,2,16,1,0
21,0,0,,4,12,4,0
57,0,0,5.375027,1,15,1,0
61,0,0,4.817394,1,14,1,0
40,0,2,4.380871,1,12,1,0
39,0,2,4.254446,1,20,1,0
56,1,0,3.234686,1,8,1,0
17,1,0,,4,12,4,0
21,0,0,,4,12,4,0
62,0,0,3.880667,1,13,1,0
21,0,0,3.400542,4,13,1,0
53,0,0,,5,20,4,0
60,0,0,4.623729,1,15,1,0
21,0,0,,4,12,4,0
64,0,0,5.146205,1,17,1,0
67,0,0,,1,24,4,0
49,0,0,4.265376,1,14,1,0
21,0,0,,4,12,4,0
65,0,0,3.602708,1,12,1,0
59,0,0,3.852651,1,14,1,0
33,1,0,4.03834,4,12,1,0
90,0,0,,1,23,4,0
73,0,0,5.14432,1,16,1,0
34,0,2,4.37554,1,19,1,0
34,0,0,5.207362,1,15,1,0
21,0,0,3.38068,4,10,1,0
36,0,1,3.64066,1,16,1,0
21,0,0,,4,12,4,0
51,0,0,4.608573,1,15,1,0
61,0,0,3.89315,1,14,1,0
28,0,0,4.48887,4,16,1,0
16,1,0,,4,11,4,0
46,1,0,,1,6,4,0
21,1,0,3.197462,4,12,1,0
41,1,1,3.524729,1,9,1,0
30,1,0,3.467257,1,15,1,0
48,1,0,,1,5,4,0
21,1,0,,4,12,4,0
16,1,0,,4,11,4,0
15,1,0,,4,10,4,0
51,1,0,3.249801,1,10,1,0
25,1,0,3.184576,4,12,1,0
21,1,0,,4,12,4,0
34,1,2,3.57818,1,12,1,0
38,1,0,3.921905,1,14,1,0
32,1,3,3.176176,1,8,1,0
74,1,0,,1,8,4,0
83,1,0,,1,0,4,0
37,1,1,,1,12,4,0
16,1,0,,4,11,4,0
66,1,0,,1,18,4,0
31,0,0,4.227042,4,16,1,0
21,0,0,3.90938,4,14,1,0
76,0,0,,3,10,4,0
21,0,0,3.361949,4,12,1,0
21,0,0,3.294289,4,12,1,0
35,0,1,3.361245,1,13,1,0
51,0,0,4.43854,1,22,1,0
33,0,0,3.283579,1,11,1,0
29,0,0,4.278437,4,14,1,0
86,0,0,,1,7,4,0
33,0,1,3.86158,1,14,1,0
21,0,0,,4,12,4,0
45,0,0,4.535517,1,15,1,0
56,0,0,,1,12,4,0
21,0,0,,4,12,4,0
40,0,2,4.632596,1,14,1,0
17,0,0,,4,11,4,0
59,0,0,,1,15,4,1
66,0,0,,1,8,4,0
26,0,0,4.077166,4,17,1,0
16,0,0,,4,10,4,0
59,0,0,,1,11,4,0
30,0,0,3.828667,4,17,1,0
35,0,1,4.323169,1,16,1,0
21,0,0,3.958011,1,14,1,0
49,0,0,4.28287,1,12,1,0
16,0,0,,4,11,4,0
61,0,0,,1,8,4,0
34,0,0,3.423277,1,8,1,0
28,0,0,3.606685,4,16,1,0
61,0,0,3.993762,1,16,1,0
27,0,0,3.835613,4,12,1,0
77,0,0,,1,12,4,0
31,0,1,4.03955,1,16,1,0
21,0,0,,4,12,4,0
39,0,0,3.942949,2,12,1,0
21,0,0,,4,12,4,0
21,0,0,4.141998,4,12,1,0
43,0,0,,1,13,4,0
46,0,0,3.708068,2,12,1,0
42,0,0,,1,21,4,1
42,0,0,,4,10,4,1
44,0,1,4.094037,2,12,1,0
32,0,1,4.196599,1,17,1,0
25,1,2,3.365542,2,9,1,0
50,0,0,3.436368,1,15,1,0
32,0,3,3.703353,1,17,1,0
29,0,1,4.555294,1,17,1,0
21,0,0,4.42331,4,16,1,0
56,0,0,4.990323,1,18,1,0
29,0,1,,1,17,4,1
21,0,0,3.94263,4,13,1,0
16,0,0,,4,12,4,0
58,0,0,2.063241,4,18,1,0
52,0,0,4.231004,1,16,1,0
21,0,0,,4,12,4,0
58,0,0,2.970533,1,12,1,0
15,0,0,,4,10,4,0
26,0,0,3.613723,4,12,1,0
35,0,0,3.691532,4,16,1,0
63,0,0,4.245604,1,13,1,0
30,0,1,4.86451,1,16,1,0
60,0,1,3.35506,1,16,1,0
21,0,0,3.350012,4,12,1,0
49,0,0,4.232951,1,11,1,0
70,0,0,,1,12,4,0
40,0,0,4.002155,1,12,1,0
30,0,0,4.744992,1,16,1,0
48,0,0,3.979156,1,12,1,0
21,0,0,1.341154,4,12,1,0
21,0,2,,1,17,4,0
45,0,0,3.637216,1,12,1,0
73,0,0,,1,12,4,0
27,0,2,4.291361,1,12,1,1
45,0,0,3.069824,1,12,1,0
21,0,0,3.669348,4,12,1,0
61,0,0,,1,18,4,0
63,0,0,,1,22,4,0
95,0,0,,3,10,4,0
52,0,0,5.098691,1,12,1,0
28,0,0,3.44819,4,12,1,0
21,0,0,,4,12,4,0
21,0,0,,4,15,4,0
60,0,0,3.586689,1,12,1,0
29,0,0,3.710865,4,12,1,0
33,0,1,4.265992,1,12,1,0
21,0,0,3.041769,4,12,1,0
48,0,0,5.074933,1,12,1,0
21,0,2,,4,16,4,1
50,0,2,3.970384,1,18,1,1
26,0,2,2.773959,1,18,1,1
15,0,2,,4,7,4,0
21,0,2,,4,17,4,1
77,0,0,,1,16,4,0
70,0,0,,1,18,4,0
21,0,0,,4,12,4,0
21,0,0,,4,16,4,1
58,0,0,,1,5,4,1
21,0,0,3.168773,1,14,1,0
39,0,0,,2,16,4,0
73,0,0,4.732866,3,4,1,0
55,0,0,,1,12,4,0
21,0,0,3.323405,4,12,1,0
33,0,1,4.679556,1,16,1,0
74,0,0,3.981649,3,22,1,0
78,0,0,,1,11,4,0
46,0,0,3.591984,1,13,1,0
15,0,0,,4,11,4,0
32,0,2,4.435206,1,15,1,0
29,0,1,3.82104,1,13,1,0
27,0,0,3.636583,4,15,1,0
88,0,0,,3,16,4,0
66,0,0,,1,18,4,1
71,0,0,,1,8,4,0
49,0,0,4.084632,1,16,1,0
62,0,0,,1,15,4,0
43,0,2,4.688356,1,13,1,0
53,0,0,3.745284,1,12,1,0
74,0,0,,1,10,4,0
73,0,0,,1,8,4,0
65,0,0,,1,15,4,0
30,0,2,4.822291,1,15,1,0
46,0,1,,1,12,4,0
17,0,0,,4,11,4,0
38,0,0,,4,15,4,0
46,0,0,5.394485,1,15,1,0
45,0,0,3.953196,1,18,1,0
49,0,0,3.754139,1,14,2,0
34,0,2,5.176826,1,18,1,0
35,0,1,4.631338,1,15,1,0
60,0,0,3.167293,1,15,1,0
25,0,0,3.995007,1,13,1,0
